observable,e,value,derivative,abs_sensitivity,relative_condition_number,delta_e_for_1pct_relative_noise
width_residue,0.26725,0.9636272295343257,-0.27733753448327625,0.27733753448327625,0.07691610803326245,0.034745647801683814
width_residue,0.2703125,0.9627726379284727,-0.28076462640401956,0.28076462640401956,0.07882877543978868,0.034291094653179185
width_residue,0.273375,0.961907536811621,-0.2842009128092916,0.2842009128092916,0.08077015884163458,0.03384603966620943
width_residue,0.2764375,0.961031897802435,-0.28764653975806836,0.28764653975806836,0.08274053183479001,0.03341016716595071
width_residue,0.2795,0.9601456920696984,-0.29110165499728213,0.29110165499728213,0.08474017354215667,0.032983175313059034
width_residue,0.2825625,0.9592488903270882,-0.2945664079982942,0.2945664079982942,0.08676936872101752,0.032564775353904
width_residue,0.285625,0.9583414628278377,-0.2980409499941582,0.2980409499941582,0.0888284078734203,0.03215469091903719
width_residue,0.2886875,0.9574233793592832,-0.30152543401769905,0.30152543401769905,0.09091758735956178,0.03175265736631305
width_residue,0.29175,0.956494609237292,-0.30502001494043046,0.30502001494043046,0.09303720951426042,0.03135842116538132
width_residue,0.2948125,0.9555551213005715,-0.30852484951233516,0.30852484951233516,0.09518758276660906,0.03097173932054272
width_residue,0.297875,0.9546048839048541,-0.31204009640253355,0.31204009640253355,0.09736902176290244,0.03059237882920688
width_residue,0.3009375,0.9536438649169563,-0.31556591624086605,0.31556591624086605,0.09958184749293729,0.030220116173416404
width_residue,0.304,0.9526720317087093,-0.31910247166041666,0.31910247166041666,0.10182638741978702,0.029854736842105267
width_residue,0.3070625,0.9516893511507576,-0.3226499273410049,0.3226499273410049,0.10410297561315573,0.029496034881945854
width_residue,0.310125,0.9506957896062231,-0.32620845005367416,0.32620845005367416,0.10641195288642043,0.02914381247480855
width_residue,0.3131875,0.9496913129242313,-0.32977820870620816,0.32977820870620816,0.10875366693747539,0.028797879540011978
width_residue,0.31625,0.948675886433296,-0.3333593743897024,0.3333593743897024,0.1111284724934938,0.028458053359683797
width_residue,0.3193125,0.9476494749345614,-0.3369521204262258,0.3369521204262258,0.11353673145972977,0.028124158225680176
width_residue,0.322375,0.9466120426948941,-0.34055662241760204,0.34055662241760204,0.11597881307248517,0.027796025106630477
width_residue,0.3254375,0.9455635534398257,-0.3441730582953464,0.3441730582953464,0.1184550940563719,0.02747349133378145
width_residue,0.3285,0.94450397034634,-0.3478016083717916,0.3478016083717916,0.12096595878600508,0.027156400304414
width_residue,0.3315625,0.9434332560355025,-0.35144245539243835,0.35144245539243835,0.12351179945226602,0.026844601201696516
width_residue,0.334625,0.9423513725649261,-0.35509578458956936,0.35509578458956936,0.12609301623328184,0.026537948729921556
width_residue,0.3376875,0.941258281421072,-0.3587617837371626,0.3587617837371626,0.12871001747027064,0.026236302864149547
width_residue,0.34075,0.9401539435113805,-0.3624406432071465,0.3624406432071465,0.13136321984841004,0.0259395286133529
width_residue,0.3438125,0.9390383191562259,-0.36613255602703537,0.36613255602703537,0.1340530485828902,0.025647495796218868
width_residue,0.346875,0.9379113680806945,-0.36983771793898984,0.36983771793898984,0.1367799376103198,0.025360078828828833
width_residue,0.3499375,0.9367730494061782,-0.37355632746034473,0.37355632746034473,0.1395443297856603,0.02507715652348634
width_residue,0.353,0.9356233216417812,-0.3772885859456503,0.3772885859456503,0.14234667708486834,0.024798611898017
width_residue,0.3560625,0.934462142675534,-0.38103469765027476,0.38103469765027476,0.1451874408134363,0.024524331994909603
width_residue,0.359125,0.9332894697654099,-0.3847948697956156,0.3847948697956156,0.14806709182102476,0.0242542077097111
width_residue,0.3621875,0.9321052595301402,-0.38856931263597105,0.38856931263597105,0.15098611072239101,0.023988133628127697
width_residue,0.36525,0.9309094679398207,-0.39235823952712434,0.39235823952712434,0.15394498812482427,0.023726007871321012
width_residue,0.3683125,0.9297020503063065,-0.39616186699669326,0.39616186699669326,0.15694422486230566,0.023467731948922453
width_residue,0.371375,0.9284829612733881,-0.39998041481630386,0.39998041481630386,0.1599843322366225,0.023213210619320097
width_residue,0.3744375,0.9272521548067441,-0.40381410607564394,0.40381410607564394,0.16306583226567142,0.02296235175680187
width_residue,0.3775,0.9260095841836627,-0.40766316725845836,0.40766316725845836,0.16618925793919778,0.022715066225165566
width_residue,0.3805625,0.9247552019825301,-0.41152782832054763,0.41152782832054763,0.16935515348222613,0.022471267757431437
width_residue,0.383625,0.9234889600720736,-0.41540832276983586,0.41540832276983586,0.17256407462644813,0.022230872841316387
width_residue,0.3866875,0.9222108096003592,-0.41930488774857383,0.41930488774857383,0.1758165888898441,0.021993800610150313
width_residue,0.38975,0.920920700983532,-0.4232177641177485,0.4232177641177485,0.1791132758648262,0.021759972738935214
width_residue,0.3928125,0.9196185838942958,-0.42714719654376976,0.42714719654376976,0.18245472751520186,0.02152931334526651
width_residue,0.395875,0.9183044072501232,-0.4310934335875114,0.4310934335875114,0.1858415484822701,0.021301748894853176
width_residue,0.3989375,0.916978119201189,-0.4350567277957822,0.4350567277957822,0.18927435640037332,0.021077208111389627
width_residue,0.402,0.9156396671180208,-0.4390373357953096,0.4390373357953096,0.19275378222224346,0.020855621890547262
width_residue,0.4050625,0.9142889975788564,-0.4430355183893196,0.4430355183893196,0.19628047055449313,0.020636923217867614
width_residue,0.408125,0.9129260563567019,-0.4470515406567998,0.4470515406567998,0.19985508000361832,0.02042104709035222
width_residue,0.4111875,0.9115507884060822,-0.4510856720545363,0.4510856720545363,0.20347828353289268,0.020207930441556467
width_residue,0.41425,0.9101631378494737,-0.4551381865220192,0.4551381865220192,0.20715076883055233,0.019997512070006034
width_residue,0.4173125,0.9087630479634117,-0.45920936258931344,0.45920936258931344,0.21087323868968355,0.019789732570765318
width_residue,0.420375,0.9073504611642625,-0.46329948348799843,0.46329948348799843,0.21464641140024612,0.019584534269997022
width_residue,0.4234375,0.9059253189936519,-0.4674088372652792,0.4674088372652792,0.21847102115368025,0.01938186116236162
width_residue,0.4265,0.9044875621035371,-0.47153771690138324,0.47153771690138324,0.22234781846056906,0.019181658851113715
width_residue,0.4295625,0.9030371302409165,-0.475686420430353,0.475686420430353,0.22627757058184253,0.018983874490760947
width_residue,0.432625,0.901573962232162,-0.4798552510643556,0.4798552510643556,0.23026106197403576,0.018788456732158336
width_residue,0.4356875,0.9000979959669669,-0.48404451732163334,0.48404451732163334,0.234299094749133,0.018595355669918236
width_residue,0.43875,0.8986091683818945,-0.4882545331582219,0.4882545331582219,0.23839248914955324,0.018404522792022794
width_residue,0.4418125,0.8971074154435187,-0.49248561810357283,0.49248561810357283,0.24254208403885819,0.018215910931532044
width_residue,0.444875,0.8955926721311424,-0.496738097400217,0.496738097400217,0.2467487374087875,0.018029474220286595
width_residue,0.4479375,0.8940648724190824,-0.501012302147617,0.501012302147617,0.2510133269032551,0.017845168044509557
width_residue,0.451,0.892523949258506,-0.5053085694503585,0.5053085694503585,0.2553367503599678,0.017662949002217296
width_residue,0.4540625,0.8909698345588082,-0.5096272425708367,0.5096272425708367,0.2597199263703544,0.01748277486235375
width_residue,0.457125,0.8894024591685139,-0.5139686710866055,0.5139686710866055,0.26416379485853125,0.017304604525567407
width_residue,0.4601875,0.88782175285569,-0.5183332110525577,0.5183332110525577,0.2686693176800553,0.01712839798655439
width_residue,0.46325,0.8862276442878545,-0.5227212251681154,0.5227212251681154,0.2732374792412556,0.016954116297895304
width_residue,0.4663125,0.8846200610113644,-0.5271330829496184,0.5271330829496184,0.2778692871399692,0.01678172153531698
width_residue,0.469375,0.8829989294302684,-0.5315691609081018,0.5315691609081018,0.28256577282854345,0.01661117676431425
width_residue,0.4724375,0.8813641747846063,-0.5360298427326677,0.5360298427326677,0.2873279923000085,0.01644244600806985
width_residue,0.4755,0.8797157211281381,-0.5405155194796608,0.5405155194796608,0.2921570267983676,0.016275494216614093
width_residue,0.4785625,0.8780534913054842,-0.5450265897678699,0.5450265897678699,0.2970539835539939,0.0161102872371686
width_residue,0.481625,0.8763774069286587,-0.5495634599799839,0.5495634599799839,0.30201999654517137,0.01594679178562159
width_residue,0.4846875,0.8746873883529761,-0.5541265444705447,0.5541265444705447,0.3070562272868665,0.015784975419084465
width_residue,0.48775,0.8729833546523095,-0.5587162657806464,0.5587162657806464,0.31216386564786985,0.015624806509482317
width_residue,0.4908125,0.8712652235936827,-0.5633330548596439,0.5633330548596439,0.31734413069749856,0.015466254218133198
width_residue,0.493875,0.8695329116111706,-0.5679773512941466,0.5679773512941466,0.32259827158311444,0.015309288471273092
width_residue,0.4969375,0.8677863337790875,-0.572649603544581,0.572649603544581,0.32792756843976584,0.015153879936485978
width_residue,0.5,0.8660254037844386,-0.5773502691896258,0.5773502691896258,0.3333333333333334,0.014999999999999998
width_residue,0.5030625,0.8642500338986108,-0.5820798151788289,0.5820798151788289,0.3388169112386196,0.01484762074481302
width_residue,0.506125,0.8624601349482769,-0.5868387180937391,0.5868387180937391,0.344379681053903,0.01469671492961225
width_residue,0.5091875,0.8606556162854861,-0.5916274644178916,0.5916274644178916,0.3500230566535436,0.014547255968454645
width_residue,0.51225,0.8588363857569147,-0.5964465508160101,0.5964465508160101,0.3557484879803153,0.014399217911176182
width_residue,0.5153125,0.8570023496722456,-0.6012964844227994,0.6012964844227994,0.3615574621792178,0.0142525754244997
width_residue,0.518375,0.85515341277165,-0.6061777831417259,0.6061777831417259,0.36745150477461724,0.014107303773812394
width_residue,0.5214375,0.8532894781923366,-0.6110909759541941,0.6110909759541941,0.3734321808926495,0.01396337880558552
width_residue,0.5245,0.8514104474341386,-0.6160366032395591,0.6160366032395591,0.37950109653093395,0.013820776930409917
width_residue,0.5275625,0.849516220324103,-0.6210152171064223,0.6210152171064223,0.3856598998777368,0.013679475106622435
width_residue,0.530625,0.8476066949800479,-0.6260273817356888,0.6260273817356888,0.3919102826828419,0.013539450824499411
width_residue,0.5336875,0.8456817677730495,-0.6310736737358899,0.6310736737358899,0.39825398168251236,0.013400682090994263
width_residue,0.53675,0.8437413332888226,-0.6361546825112858,0.6361546825112858,0.4046927800810349,0.013263147414997675
width_residue,0.5398125,0.8417852842879531,-0.641271010643308,0.641271010643308,0.4112285090914897,0.013126825793099456
width_residue,0.542875,0.839813511664941,-0.6464232742859106,0.6464232742859106,0.41786304953851766,0.012991696695832375
width_residue,0.5459375,0.8378259044060109,-0.6516121035754444,0.6516121035754444,0.42459833352601567,0.012857740054378938
width_residue,0.549,0.8358223495456436,-0.6568381430556848,0.6568381430556848,0.4314363461728402,0.012724936247723133
width_residue,0.5520625,0.8338027321217831,-0.6621020521186864,0.6621020521186864,0.4383791274197758,0.01259326609022982
width_residue,0.555125,0.8317669351296672,-0.6674045054621696,0.6674045054621696,0.4454287739112031,0.012462710819635217
width_residue,0.5581875,0.8297148394742317,-0.6727461935641751,0.6727461935641751,0.4525874409550865,0.012333252085432766
width_residue,0.56125,0.8276463239210333,-0.6781278231757718,0.6781278231757718,0.45985734456511085,0.012204871937639196
width_residue,0.5643125,0.8255612650456355,-0.6835501178326309,0.6835501178326309,0.4672407635890035,0.012077552815926462
width_residue,0.567375,0.8234595371813968,-0.6890138183863369,0.6890138183863369,0.47474004192732006,0.011951277539105534
width_residue,0.5704375,0.8213410123656008,-0.6945196835563389,0.6945196835563389,0.4823575908471971,0.01182602929494905
width_residue,0.5735,0.8192055602838643,-0.7000684905035014,0.7000684905035014,0.490095891395851,0.011701791630340018
width_residue,0.5765625,0.8170530482127523,-0.7056610354262689,0.7056610354262689,0.4979574969188739,0.01157854844173442
width_residue,0.579625,0.8148833409605328,-0.7112981341805009,0.7112981341805009,0.5059450356886619,0.011456283965926246
width_residue,0.5826875,0.812696300805996,-0.7169806229241065,0.7169806229241065,0.5140612136486398,0.011334982771103721
width_residue,0.58575,0.8104917874352583,-0.7227093587876601,0.7227093587876601,0.5223088172792708,0.011214629748186085
width_residue,0.5888125,0.8082696578764726,-0.728485220572251,0.728485220572251,0.5306907165922011,0.011095210102430742
width_residue,0.591875,0.806029766432357,-0.7343091094758855,0.7343091094758855,0.539209868259268,0.01097670934530095
width_residue,0.5949375,0.8037719646104547,-0.7401819498498363,0.7401819498498363,0.5478693188835057,0.010859113286584728
width_residue,0.598,0.8014961010510282,-0.7461046899864178,0.7461046899864178,0.5566722084197285,0.010742408026755855
width_residue,0.6010625,0.7992020214524923,-0.75207830293974,0.75207830293974,0.5656217737527193,0.010626579949568471
width_residue,0.604125,0.7968895684942802,-0.7581037873810946,0.7581037873810946,0.57472135244156,0.010511615714876887
width_residue,0.6071875,0.7945585817570344,-0.764182168490718,0.764182168490718,0.583974386639176,0.01039750225167267
width_residue,0.61025,0.7922088976400101,-0.7703144988877736,0.7703144988877736,0.5933844271967217,0.010284226751331425
width_residue,0.6133125,0.7898403492755672,-0.7765018596005173,0.7765018596005173,0.6029551379630615,0.010171776661061855
width_residue,0.616375,0.7874527664406291,-0.7827453610787108,0.7827453610787108,0.6126903002902414,0.010060139677550192
width_residue,0.6194375,0.7850459754649725,-0.7890461442504884,0.7890461442504884,0.6225938177565625,0.00994930374079306
width_residue,0.6225,0.7826197991362089,-0.7954053816260004,0.7954053816260004,0.6326697211196033,0.009839257028112449
width_residue,0.6255625,0.7801740566013138,-0.8018242784503103,0.8018242784503103,0.6429221735123608,0.009729987948346489
width_residue,0.628625,0.7777085632645432,-0.8083040739081699,0.8083040739081699,0.6533554758965443,0.009621485136209982
width_residue,0.6316875,0.77522313068158,-0.8148460423834583,0.8148460423834583,0.6639740727879847,0.009513737446819038
width_residue,0.63475,0.7727175664497345,-0.8214514947762491,0.8214514947762491,0.674782558270134,0.009406733950374162
width_residue,0.6378125,0.7701916740940206,-0.8281217798806528,0.8281217798806528,0.6857856823127004,0.00930046392699657
width_residue,0.640875,0.7676452529489126,-0.8348582858267877,0.8348582858267877,0.6969883574136423,0.009194916861712503
width_residue,0.6439375,0.7650780980355861,-0.8416624415904382,0.8416624415904382,0.7083956655839778,0.009090082439580703
width_residue,0.647,0.7624899999344253,-0.848535718574201,0.848535718574201,0.7200128656962356,0.008985950540958267
width_residue,0.6500625,0.7598807446525737,-0.8554796322641602,0.8554796322641602,0.7318454012188228,0.008882511236900297
width_residue,0.653125,0.7572501134862907,-0.8624957439664012,0.8624957439664012,0.7438989083601558,0.008779754784688997
width_residue,0.6561875,0.754597882877861,-0.8695856626279593,0.8695856626279593,0.7561792246481072,0.008677671623487952
width_residue,0.65925,0.7519238242667936,-0.8767510467471082,0.8767510467471082,0.7686923979721499,0.008576252370117558
width_residue,0.6623125,0.7492277039350254,-0.8839936063782248,0.8839936063782248,0.7814446961175798,0.008475487814947627
width_residue,0.665375,0.7465092828458331,-0.8913151052368244,0.8913151052368244,0.7944426168233314,0.008375368917903438
width_residue,0.6684375,0.743768316476139,-0.898717362910745,0.898717362910745,0.8076928983972438,0.00827588680458158
