e,alpha1,a1,alpha2,a2,mean_whitened_collapse_error,max_whitened_collapse_error
0.3,1.0,1.5,1.5,4.0,4.276202457318938e-16,9.14705197099063e-15
0.3,1.0,1.5,2.0,0.75,0.0,0.0
0.3,1.0,1.5,2.0,1.0,4.211995452225621e-16,9.14705197099063e-15
0.3,1.0,1.5,2.0,1.5,0.0,0.0
0.3,1.0,1.5,2.0,2.5,3.495433293315561e-16,6.127950885545863e-15
0.3,1.0,1.5,2.0,4.0,4.211995452225621e-16,9.14705197099063e-15
0.3,1.0,2.5,1.0,4.0,4.210370634492594e-16,6.214336398431863e-15
0.3,1.0,2.5,1.5,0.75,3.532840824647563e-16,6.127950885545863e-15
0.3,1.0,2.5,1.5,1.0,4.2659132104860875e-16,6.214336398431863e-15
0.3,1.0,2.5,1.5,1.5,3.532840824647563e-16,6.127950885545863e-15
0.3,1.0,2.5,1.5,2.5,4.846123502488808e-17,1.1102230246251565e-16
0.3,1.0,2.5,1.5,4.0,4.2659132104860875e-16,6.214336398431863e-15
0.3,1.0,2.5,2.0,0.75,3.495433293315561e-16,6.127950885545863e-15
0.3,1.0,2.5,2.0,1.0,4.210370634492594e-16,6.214336398431863e-15
0.3,1.0,2.5,2.0,1.5,3.495433293315561e-16,6.127950885545863e-15
0.3,1.0,2.5,2.0,2.5,0.0,0.0
0.3,1.0,2.5,2.0,4.0,4.210370634492594e-16,6.214336398431863e-15
0.3,1.0,4.0,1.5,0.75,4.253516783173684e-16,9.14705197099063e-15
0.3,1.0,4.0,1.5,1.0,2.6423307986078724e-17,1.1102230246251565e-16
0.3,1.0,4.0,1.5,1.5,4.253516783173684e-16,9.14705197099063e-15
0.3,1.0,4.0,1.5,2.5,4.266254426913575e-16,6.228158830417612e-15
0.3,1.0,4.0,1.5,4.0,2.6423307986078724e-17,1.1102230246251565e-16
0.3,1.0,4.0,2.0,0.75,4.211995452225621e-16,9.14705197099063e-15
0.3,1.0,4.0,2.0,1.0,0.0,0.0
0.3,1.0,4.0,2.0,1.5,4.211995452225621e-16,9.14705197099063e-15
0.3,1.0,4.0,2.0,2.5,4.210370634492594e-16,6.214336398431863e-15
0.3,1.0,4.0,2.0,4.0,0.0,0.0
0.3,1.5,0.75,1.5,1.0,4.2146795268175907e-16,9.14705197099063e-15
0.3,1.5,0.75,1.5,1.5,0.0,0.0
0.3,1.5,0.75,1.5,2.5,3.528536001441735e-16,6.100420436443986e-15
0.3,1.5,0.75,1.5,4.0,4.2146795268175907e-16,9.14705197099063e-15
0.3,1.5,0.75,2.0,0.75,3.266831249959523e-17,1.1102230246251565e-16
0.3,1.5,0.75,2.0,1.0,4.253516783173684e-16,9.14705197099063e-15
0.3,1.5,0.75,2.0,1.5,3.266831249959523e-17,1.1102230246251565e-16
0.3,1.5,0.75,2.0,2.5,3.532840824647563e-16,6.127950885545863e-15
0.3,1.5,0.75,2.0,4.0,4.253516783173684e-16,9.14705197099063e-15
0.3,1.5,1.0,1.5,1.5,4.2146795268175907e-16,9.14705197099063e-15
0.3,1.5,1.0,1.5,2.5,4.2390089210131915e-16,6.228158830417612e-15
0.3,1.5,1.0,1.5,4.0,0.0,0.0
0.3,1.5,1.0,2.0,0.75,4.276202457318938e-16,9.14705197099063e-15
0.3,1.5,1.0,2.0,1.0,2.6423307986078724e-17,1.1102230246251565e-16
0.3,1.5,1.0,2.0,1.5,4.276202457318938e-16,9.14705197099063e-15
0.3,1.5,1.0,2.0,2.5,4.2659132104860875e-16,6.214336398431863e-15
0.3,1.5,1.0,2.0,4.0,2.6423307986078724e-17,1.1102230246251565e-16
0.3,1.5,1.5,1.5,2.5,3.528536001441735e-16,6.100420436443986e-15
0.3,1.5,1.5,1.5,4.0,4.2146795268175907e-16,9.14705197099063e-15
0.3,1.5,1.5,2.0,0.75,3.266831249959523e-17,1.1102230246251565e-16
0.3,1.5,1.5,2.0,1.0,4.253516783173684e-16,9.14705197099063e-15
0.3,1.5,1.5,2.0,1.5,3.266831249959523e-17,1.1102230246251565e-16
0.3,1.5,1.5,2.0,2.5,3.532840824647563e-16,6.127950885545863e-15
0.3,1.5,1.5,2.0,4.0,4.253516783173684e-16,9.14705197099063e-15
0.3,1.5,2.5,1.5,4.0,4.2390089210131915e-16,6.228158830417612e-15
0.3,1.5,2.5,2.0,0.75,3.577245312912336e-16,6.100420436443986e-15
0.3,1.5,2.5,2.0,1.0,4.266254426913575e-16,6.228158830417612e-15
0.3,1.5,2.5,2.0,1.5,3.577245312912336e-16,6.100420436443986e-15
0.3,1.5,2.5,2.0,2.5,4.846123502488808e-17,1.1102230246251565e-16
0.3,1.5,2.5,2.0,4.0,4.266254426913575e-16,6.228158830417612e-15
0.3,1.5,4.0,2.0,0.75,4.276202457318938e-16,9.14705197099063e-15
0.3,1.5,4.0,2.0,1.0,2.6423307986078724e-17,1.1102230246251565e-16
0.3,1.5,4.0,2.0,1.5,4.276202457318938e-16,9.14705197099063e-15
0.3,1.5,4.0,2.0,2.5,4.2659132104860875e-16,6.214336398431863e-15
0.3,1.5,4.0,2.0,4.0,2.6423307986078724e-17,1.1102230246251565e-16
0.3,2.0,0.75,2.0,1.0,4.211995452225621e-16,9.14705197099063e-15
0.3,2.0,0.75,2.0,1.5,0.0,0.0
0.3,2.0,0.75,2.0,2.5,3.495433293315561e-16,6.127950885545863e-15
0.3,2.0,0.75,2.0,4.0,4.211995452225621e-16,9.14705197099063e-15
0.3,2.0,1.0,2.0,1.5,4.211995452225621e-16,9.14705197099063e-15
0.3,2.0,1.0,2.0,2.5,4.210370634492594e-16,6.214336398431863e-15
0.3,2.0,1.0,2.0,4.0,0.0,0.0
0.3,2.0,1.5,2.0,2.5,3.495433293315561e-16,6.127950885545863e-15
0.3,2.0,1.5,2.0,4.0,4.211995452225621e-16,9.14705197099063e-15
0.3,2.0,2.5,2.0,4.0,4.210370634492594e-16,6.214336398431863e-15
0.35,0.5,0.75,0.5,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,0.75,0.5,1.5,0.0,0.0
0.35,0.5,0.75,0.5,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,0.75,0.5,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,0.75,0.75,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,0.75,0.75,1.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,0.75,0.75,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,0.75,0.75,2.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.5,0.75,0.75,4.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,0.75,1.0,0.75,0.0,0.0
0.35,0.5,0.75,1.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,0.75,1.0,1.5,0.0,0.0
0.35,0.5,0.75,1.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,0.75,1.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,0.75,1.5,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,0.75,1.5,1.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,0.75,1.5,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,0.75,1.5,2.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.5,0.75,1.5,4.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,0.75,2.0,0.75,0.0,0.0
0.35,0.5,0.75,2.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,0.75,2.0,1.5,0.0,0.0
0.35,0.5,0.75,2.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,0.75,2.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.0,0.5,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.0,0.5,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,1.0,0.5,4.0,0.0,0.0
0.35,0.5,1.0,0.75,0.75,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,1.0,0.75,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,1.0,0.75,1.5,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,1.0,0.75,2.5,4.331736357346488e-16,7.509729928334256e-15
0.35,0.5,1.0,0.75,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,1.0,1.0,0.75,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.0,1.0,1.0,0.0,0.0
0.35,0.5,1.0,1.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.0,1.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,1.0,1.0,4.0,0.0,0.0
0.35,0.5,1.0,1.5,0.75,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,1.0,1.5,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,1.0,1.5,1.5,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,1.0,1.5,2.5,4.331736357346488e-16,7.509729928334256e-15
0.35,0.5,1.0,1.5,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,1.0,2.0,0.75,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.0,2.0,1.0,0.0,0.0
0.35,0.5,1.0,2.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.0,2.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,1.0,2.0,4.0,0.0,0.0
0.35,0.5,1.5,0.5,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,1.5,0.5,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.5,0.75,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,1.5,0.75,1.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,1.5,0.75,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,1.5,0.75,2.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.5,1.5,0.75,4.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,1.5,1.0,0.75,0.0,0.0
0.35,0.5,1.5,1.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.5,1.0,1.5,0.0,0.0
0.35,0.5,1.5,1.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,1.5,1.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.5,1.5,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,1.5,1.5,1.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,1.5,1.5,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.5,1.5,1.5,2.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.5,1.5,1.5,4.0,3.674099243658566e-16,9.003604559740863e-15
0.35,0.5,1.5,2.0,0.75,0.0,0.0
0.35,0.5,1.5,2.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,1.5,2.0,1.5,0.0,0.0
0.35,0.5,1.5,2.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,1.5,2.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,2.5,0.5,4.0,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,2.5,0.75,0.75,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.5,2.5,0.75,1.0,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.5,2.5,0.75,1.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.5,2.5,0.75,2.5,4.6851411639181604e-17,1.1102230246251565e-16
0.35,0.5,2.5,0.75,4.0,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.5,2.5,1.0,0.75,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,2.5,1.0,1.0,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,2.5,1.0,1.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,2.5,1.0,2.5,0.0,0.0
0.35,0.5,2.5,1.0,4.0,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,2.5,1.5,0.75,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.5,2.5,1.5,1.0,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.5,2.5,1.5,1.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.5,2.5,1.5,2.5,4.6851411639181604e-17,1.1102230246251565e-16
0.35,0.5,2.5,1.5,4.0,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.5,2.5,2.0,0.75,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,2.5,2.0,1.0,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,2.5,2.0,1.5,3.358071939936789e-16,4.965068306494546e-15
0.35,0.5,2.5,2.0,2.5,0.0,0.0
0.35,0.5,2.5,2.0,4.0,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,4.0,0.75,0.75,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,4.0,0.75,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,4.0,0.75,1.5,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,4.0,0.75,2.5,4.331736357346488e-16,7.509729928334256e-15
0.35,0.5,4.0,0.75,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,4.0,1.0,0.75,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,4.0,1.0,1.0,0.0,0.0
0.35,0.5,4.0,1.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,4.0,1.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,4.0,1.0,4.0,0.0,0.0
0.35,0.5,4.0,1.5,0.75,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,4.0,1.5,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,4.0,1.5,1.5,3.66213500226284e-16,9.003604559740863e-15
0.35,0.5,4.0,1.5,2.5,4.331736357346488e-16,7.509729928334256e-15
0.35,0.5,4.0,1.5,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.5,4.0,2.0,0.75,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,4.0,2.0,1.0,0.0,0.0
0.35,0.5,4.0,2.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,0.5,4.0,2.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,0.5,4.0,2.0,4.0,0.0,0.0
0.35,0.75,0.75,0.75,1.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,0.75,0.75,1.5,0.0,0.0
0.35,0.75,0.75,0.75,2.5,3.409196614819535e-16,4.992378651134557e-15
0.35,0.75,0.75,0.75,4.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,0.75,1.0,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,0.75,1.0,1.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,0.75,1.0,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,0.75,1.0,2.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.75,0.75,1.0,4.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,0.75,1.5,0.75,0.0,0.0
0.35,0.75,0.75,1.5,1.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,0.75,1.5,1.5,0.0,0.0
0.35,0.75,0.75,1.5,2.5,3.409196614819535e-16,4.992378651134557e-15
0.35,0.75,0.75,1.5,4.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,0.75,2.0,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,0.75,2.0,1.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,0.75,2.0,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,0.75,2.0,2.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.75,0.75,2.0,4.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,1.0,0.75,1.5,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,1.0,0.75,2.5,4.3407102933744863e-16,7.509729928334256e-15
0.35,0.75,1.0,0.75,4.0,0.0,0.0
0.35,0.75,1.0,1.0,0.75,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,1.0,1.0,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,1.0,1.0,1.5,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,1.0,1.0,2.5,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.75,1.0,1.0,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,1.0,1.5,0.75,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,1.0,1.5,1.0,0.0,0.0
0.35,0.75,1.0,1.5,1.5,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,1.0,1.5,2.5,4.3407102933744863e-16,7.509729928334256e-15
0.35,0.75,1.0,1.5,4.0,0.0,0.0
0.35,0.75,1.0,2.0,0.75,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,1.0,2.0,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,1.0,2.0,1.5,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,1.0,2.0,2.5,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.75,1.0,2.0,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,1.5,0.75,2.5,3.409196614819535e-16,4.992378651134557e-15
0.35,0.75,1.5,0.75,4.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,1.5,1.0,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,1.5,1.0,1.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,1.5,1.0,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,1.5,1.0,2.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.75,1.5,1.0,4.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,1.5,1.5,0.75,0.0,0.0
0.35,0.75,1.5,1.5,1.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,1.5,1.5,1.5,0.0,0.0
0.35,0.75,1.5,1.5,2.5,3.409196614819535e-16,4.992378651134557e-15
0.35,0.75,1.5,1.5,4.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,1.5,2.0,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,1.5,2.0,1.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,1.5,2.0,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,0.75,1.5,2.0,2.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,0.75,1.5,2.0,4.0,3.66213500226284e-16,9.003604559740863e-15
0.35,0.75,2.5,0.75,4.0,4.3407102933744863e-16,7.509729928334256e-15
0.35,0.75,2.5,1.0,0.75,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.75,2.5,1.0,1.0,4.331736357346488e-16,7.509729928334256e-15
0.35,0.75,2.5,1.0,1.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.75,2.5,1.0,2.5,4.6851411639181604e-17,1.1102230246251565e-16
0.35,0.75,2.5,1.0,4.0,4.331736357346488e-16,7.509729928334256e-15
0.35,0.75,2.5,1.5,0.75,3.409196614819535e-16,4.992378651134557e-15
0.35,0.75,2.5,1.5,1.0,4.3407102933744863e-16,7.509729928334256e-15
0.35,0.75,2.5,1.5,1.5,3.409196614819535e-16,4.992378651134557e-15
0.35,0.75,2.5,1.5,2.5,0.0,0.0
0.35,0.75,2.5,1.5,4.0,4.3407102933744863e-16,7.509729928334256e-15
0.35,0.75,2.5,2.0,0.75,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.75,2.5,2.0,1.0,4.331736357346488e-16,7.509729928334256e-15
0.35,0.75,2.5,2.0,1.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,0.75,2.5,2.0,2.5,4.6851411639181604e-17,1.1102230246251565e-16
0.35,0.75,2.5,2.0,4.0,4.331736357346488e-16,7.509729928334256e-15
0.35,0.75,4.0,1.0,0.75,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,4.0,1.0,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,4.0,1.0,1.5,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,4.0,1.0,2.5,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.75,4.0,1.0,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,4.0,1.5,0.75,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,4.0,1.5,1.0,0.0,0.0
0.35,0.75,4.0,1.5,1.5,3.6449150372958596e-16,9.003604559740863e-15
0.35,0.75,4.0,1.5,2.5,4.3407102933744863e-16,7.509729928334256e-15
0.35,0.75,4.0,1.5,4.0,0.0,0.0
0.35,0.75,4.0,2.0,0.75,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,4.0,2.0,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,0.75,4.0,2.0,1.5,3.674099243658566e-16,9.003604559740863e-15
0.35,0.75,4.0,2.0,2.5,4.3142202304591792e-16,7.509729928334256e-15
0.35,0.75,4.0,2.0,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.0,0.75,1.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,0.75,1.0,1.5,0.0,0.0
0.35,1.0,0.75,1.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,1.0,0.75,1.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,0.75,1.5,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,1.0,0.75,1.5,1.0,3.674099243658566e-16,9.003604559740863e-15
0.35,1.0,0.75,1.5,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,1.0,0.75,1.5,2.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,1.0,0.75,1.5,4.0,3.674099243658566e-16,9.003604559740863e-15
0.35,1.0,0.75,2.0,0.75,0.0,0.0
0.35,1.0,0.75,2.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,0.75,2.0,1.5,0.0,0.0
0.35,1.0,0.75,2.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,1.0,0.75,2.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,1.0,1.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,1.0,1.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,1.0,1.0,1.0,4.0,0.0,0.0
0.35,1.0,1.0,1.5,0.75,3.66213500226284e-16,9.003604559740863e-15
0.35,1.0,1.0,1.5,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.0,1.0,1.5,1.5,3.66213500226284e-16,9.003604559740863e-15
0.35,1.0,1.0,1.5,2.5,4.331736357346488e-16,7.509729928334256e-15
0.35,1.0,1.0,1.5,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.0,1.0,2.0,0.75,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,1.0,2.0,1.0,0.0,0.0
0.35,1.0,1.0,2.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,1.0,2.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,1.0,1.0,2.0,4.0,0.0,0.0
0.35,1.0,1.5,1.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,1.0,1.5,1.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,1.5,1.5,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,1.0,1.5,1.5,1.0,3.674099243658566e-16,9.003604559740863e-15
0.35,1.0,1.5,1.5,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,1.0,1.5,1.5,2.5,3.4293397420744615e-16,4.992378651134557e-15
0.35,1.0,1.5,1.5,4.0,3.674099243658566e-16,9.003604559740863e-15
0.35,1.0,1.5,2.0,0.75,0.0,0.0
0.35,1.0,1.5,2.0,1.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,1.5,2.0,1.5,0.0,0.0
0.35,1.0,1.5,2.0,2.5,3.358071939936789e-16,4.965068306494546e-15
0.35,1.0,1.5,2.0,4.0,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,2.5,1.0,4.0,4.269118740547837e-16,7.509729928334256e-15
0.35,1.0,2.5,1.5,0.75,3.4143007823003017e-16,4.965068306494546e-15
0.35,1.0,2.5,1.5,1.0,4.3142202304591792e-16,7.509729928334256e-15
0.35,1.0,2.5,1.5,1.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,1.0,2.5,1.5,2.5,4.6851411639181604e-17,1.1102230246251565e-16
0.35,1.0,2.5,1.5,4.0,4.3142202304591792e-16,7.509729928334256e-15
0.35,1.0,2.5,2.0,0.75,3.358071939936789e-16,4.965068306494546e-15
0.35,1.0,2.5,2.0,1.0,4.269118740547837e-16,7.509729928334256e-15
0.35,1.0,2.5,2.0,1.5,3.358071939936789e-16,4.965068306494546e-15
0.35,1.0,2.5,2.0,2.5,0.0,0.0
0.35,1.0,2.5,2.0,4.0,4.269118740547837e-16,7.509729928334256e-15
0.35,1.0,4.0,1.5,0.75,3.66213500226284e-16,9.003604559740863e-15
0.35,1.0,4.0,1.5,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.0,4.0,1.5,1.5,3.66213500226284e-16,9.003604559740863e-15
0.35,1.0,4.0,1.5,2.5,4.331736357346488e-16,7.509729928334256e-15
0.35,1.0,4.0,1.5,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.0,4.0,2.0,0.75,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,4.0,2.0,1.0,0.0,0.0
0.35,1.0,4.0,2.0,1.5,3.612565220307819e-16,9.003604559740863e-15
0.35,1.0,4.0,2.0,2.5,4.269118740547837e-16,7.509729928334256e-15
0.35,1.0,4.0,2.0,4.0,0.0,0.0
0.35,1.5,0.75,1.5,1.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,1.5,0.75,1.5,1.5,0.0,0.0
0.35,1.5,0.75,1.5,2.5,3.409196614819535e-16,4.992378651134557e-15
0.35,1.5,0.75,1.5,4.0,3.6449150372958596e-16,9.003604559740863e-15
0.35,1.5,0.75,2.0,0.75,3.1002977962657496e-17,1.1102230246251565e-16
0.35,1.5,0.75,2.0,1.0,3.66213500226284e-16,9.003604559740863e-15
0.35,1.5,0.75,2.0,1.5,3.1002977962657496e-17,1.1102230246251565e-16
0.35,1.5,0.75,2.0,2.5,3.4143007823003017e-16,4.965068306494546e-15
0.35,1.5,0.75,2.0,4.0,3.66213500226284e-16,9.003604559740863e-15
0.35,1.5,1.0,1.5,1.5,3.6449150372958596e-16,9.003604559740863e-15
0.35,1.5,1.0,1.5,2.5,4.3407102933744863e-16,7.509729928334256e-15
0.35,1.5,1.0,1.5,4.0,0.0,0.0
0.35,1.5,1.0,2.0,0.75,3.674099243658566e-16,9.003604559740863e-15
0.35,1.5,1.0,2.0,1.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.5,1.0,2.0,1.5,3.674099243658566e-16,9.003604559740863e-15
0.35,1.5,1.0,2.0,2.5,4.3142202304591792e-16,7.509729928334256e-15
0.35,1.5,1.0,2.0,4.0,2.0011770018868446e-17,1.1102230246251565e-16
0.35,1.5,1.5,1.5,2.5,3.409196614819535e-16,4.992378651134557e-15
